cell_id,lat_deg,lon_w_deg,hemisphere,range_id,dose_at_depth_mgy_per_yr,mean_primary_penetration_cm,mean_secondary_ke_mev,mean_secondary_penetration_cm,deposited_fraction,backscatter_fraction,lateral_escape_fraction,forward_escape_fraction,escaped_electron_fraction,escaped_photon_fraction,nondeposited_escaped_electron_fraction,nondeposited_escaped_photon_fraction,nondeposited_unresolved_fraction,backscatter_electron_fraction,backscatter_photon_fraction,lateral_escape_electron_fraction,lateral_escape_photon_fraction,backscatter_flux_mev_cm2_s,lateral_escape_flux_mev_cm2_s,forward_escape_flux_mev_cm2_s,escaped_electron_flux_mev_cm2_s,escaped_photon_flux_mev_cm2_s,backscatter_electron_flux_mev_cm2_s,backscatter_photon_flux_mev_cm2_s,lateral_escape_electron_flux_mev_cm2_s,lateral_escape_photon_flux_mev_cm2_s,jde_flux_cm2_s,jde_energy_flux_model_mev_cm2_s,deflected_fraction,deflected_flux_mev_cm2_s
513,-15,42,leading,118,0.000152198702,25.4224519,0.00416936383,25.449015,0.762573185,0.0128571171,0.171421665,0,0.00992808156,0.1743507,0.0418153339,0.734334494,0.223850172,0.00992808156,0.00292903554,0,0.171421665,6081.0941,81078.1503,0,4695.73371,82463.5107,4695.73371,1385.36039,0,81078.1503,11339.8823,473089.922,0.237426815,112296.932
514,-15,54,leading,117,0.00016893155,24.7590891,0.0040571472,24.7844647,0.7672817,0.0133655683,0.167502769,0,0.0103982614,0.170470076,0.044681752,0.732516851,0.222801397,0.0103982614,0.00296730694,0,0.167502769,6706.67327,84050.7729,0,5217.71615,85539.73,5217.71615,1488.95712,0,84050.7729,12404.1615,501902.347,0.2327183,116775.102
515,-15,66,leading,115,0.000176632958,24.3355979,0.00399929814,24.3616697,0.770343947,0.0134649719,0.164887508,0,0.0105499092,0.167802571,0.045937867,0.730669053,0.22339308,0.0105499092,0.00291506266,0,0.164887508,6998.63692,85702.9492,0,5483.48595,87218.1002,5483.48595,1515.15097,0,85702.9492,13088.1698,519881.168,0.229656053,119367.448
516,-15,78,leading,114,0.000187314902,24.1211208,0.00404055571,24.1488045,0.771374881,0.0139184952,0.163912854,0,0.0110048833,0.166826466,0.0481350574,0.729694384,0.222170559,0.0110048833,0.00291361196,0,0.163912854,7358.95698,86663.6529,0,5818.4783,88204.1315,5818.4783,1540.47868,0,86663.6529,13434.4324,528832.87,0.228625119,120878.183
517,-15,90,leading,113,0.000190040394,24.0645463,0.00402926531,24.0921883,0.772009946,0.0138823495,0.163429702,0,0.0109867392,0.166325313,0.048189555,0.729528811,0.222281634,0.0109867392,0.00289561025,0,0.163429702,7388.97785,86986.6052,0,5847.769,88527.8141,5847.769,1541.20886,0,86986.6052,13572.855,532372.027,0.227990054,121349.305
518,-15,102,leading,114,0.000187314902,24.1211208,0.00404055571,24.1488045,0.771374881,0.0139184952,0.163912854,0,0.0110048833,0.166826466,0.0481350574,0.729694384,0.222170559,0.0110048833,0.00291361196,0,0.163912854,7358.95698,86663.6529,0,5818.4783,88204.1315,5818.4783,1540.47868,0,86663.6529,13434.4324,528832.87,0.228625119,120878.183
519,-15,114,leading,115,0.000176632958,24.3355979,0.00399929814,24.3616697,0.770343947,0.0134649719,0.164887508,0,0.0105499092,0.167802571,0.045937867,0.730669053,0.22339308,0.0105499092,0.00291506266,0,0.164887508,6998.63692,85702.9492,0,5483.48595,87218.1002,5483.48595,1515.15097,0,85702.9492,13088.1698,519881.168,0.229656053,119367.448
520,-15,126,leading,117,0.00016893155,24.7590891,0.0040571472,24.7844647,0.7672817,0.0133655683,0.167502769,0,0.0103982614,0.170470076,0.044681752,0.732516851,0.222801397,0.0103982614,0.00296730694,0,0.167502769,6706.67327,84050.7729,0,5217.71615,85539.73,5217.71615,1488.95712,0,84050.7729,12404.1615,501902.347,0.2327183,116775.102
521,-15,138,leading,118,0.000152198702,25.4224519,0.00416936383,25.449015,0.762573185,0.0128571171,0.171421665,0,0.00992808156,0.1743507,0.0418153339,0.734334494,0.223850172,0.00992808156,0.00292903554,0,0.171421665,6081.0941,81078.1503,0,4695.73371,82463.5107,4695.73371,1385.36039,0,81078.1503,11339.8823,473089.922,0.237426815,112296.932
522,-15,150,leading,119,0.000130634276,26.6679446,0.00436836367,26.696307,0.753606755,0.0125659507,0.178585266,0,0.00965502219,0.181496194,0.0391854176,0.736611891,0.224202691,0.00965502219,0.00291092854,0,0.178585266,5320.83921,75618.9089,0,4088.25578,76851.4923,4088.25578,1232.58344,0,75618.9089,9602.87858,423548.08,0.246393245,104331.05
523,-15,162,leading,126,9.46203462e-05,29.0227288,0.00475665049,29.0544739,0.73572365,0.0120890816,0.192713651,0,0.00900565966,0.195797073,0.0340766764,0.740880039,0.225043284,0.00900565966,0.00308342194,0,0.192713651,4123.0648,65726.3221,0,3071.44245,66777.9444,3071.44245,1051.62236,0,65726.3221,6980.96364,341171.944,0.26427635,90133.2751
524,-15,174,leading,137,4.77965679e-05,34.0813841,0.00548383648,34.1185206,0.699052693,0.0100365765,0.222274182,0,0.00688233601,0.225428423,0.0228689071,0.749062767,0.228068326,0.00688233601,0.00315424046,0,0.222274182,2111.01991,46751.5219,0,1447.5801,47414.9617,1447.5801,663.439813,0,46751.5219,3529.67916,210447.703,0.300947307,63299.0502
525,-15,186,trailing,68,2.76574011,0.0124711857,4.32712792e-05,0.0124860082,0.873641292,0.126358703,0,0,0.126358703,0,0.999999959,0,4.08999988e-08,0.126358703,0,0,0,2551642.5,0,0,2551642.5,0,2551642.5,0,0,0,291236913,20161592.3,0.126358708,2551642.61
526,-15,198,trailing,79,2.94334771,0.0355638769,0.000112971715,0.0356196063,0.894900924,0.105099073,0,0,0.105099073,0,0.999999972,0,2.83655051e-08,0.105099073,0,0,0,3679342.13,0,0,3679342.13,0,3679342.13,0,0,0,300067558,34990628.2,0.105099076,3679342.23
527,-15,210,trailing,85,2.94523074,0.0376789818,0.00012090215,0.0377358081,0.896810746,0.103015215,0.000131620097,0,0.103014145,0.000132689887,0.998303027,0.00128588861,0.000411084242,0.103014145,1.06979011e-06,0,0.000131620097,3713736.34,4744.95283,0,3713697.77,4783.51916,3713697.77,38.5663264,0,4744.95283,300173808,36032674.1,0.103189254,3720010.53
528,-15,222,trailing,87,2.94550135,0.0382711912,0.000124597948,0.0383283228,0.897121114,0.102436366,0.000336288871,0,0.102431007,0.000341647895,0.995646542,0.00332087475,0.00103258329,0.102431007,5.35902439e-06,0,0.000336288871,3721148.87,12216.1787,0,3720954.19,12410.8529,3720954.19,194.674297,0,12216.1787,300194360,36308750.3,0.102878886,3737224.04
529,-15,234,trailing,88,2.94565044,0.0385277832,0.000126874081,0.0385850684,0.897197942,0.102188895,0.000453786371,0,0.102181436,0.000461245254,0.993962934,0.0044867317,0.00155033459,0.102181436,7.4588832e-06,0,0.000453786371,3723840.82,16536.3195,0,3723569.01,16808.1269,3723569.01,271.807361,0,16536.3195,300201927,36423065.1,0.102802058,3746184.98
530,-15,246,trailing,90,2.94570083,0.0386571219,0.00012793771,0.0387144652,0.897226563,0.10205388,0.000533110674,0,0.102045348,0.000541642419,0.992915597,0.00527025696,0.00181414581,0.102045348,8.53174575e-06,0,0.000533110674,3725065.4,19459.0556,0,3724753.98,19770.4726,3724753.98,311.416978,0,19459.0556,300205686,36483274.7,0.102773437,3751329.91
531,-15,258,trailing,91,2.94572098,0.0387107343,0.00012839363,0.0387681249,0.897237382,0.101995111,0.000573209007,0,0.101986489,0.00058183075,0.992447369,0.0056618911,0.00189073948,0.101986489,8.6217426e-06,0,0.000573209007,3725558.33,20937.5094,0,3725243.41,21252.4343,3725243.41,314.924947,0,20937.5094,300207253,36509139.2,0.102762618,3753592.91
532,-15,270,trailing,92,2.94572661,0.0387364759,0.00012858448,0.0387938656,0.897241846,0.101967778,0.000592430925,0,0.10195906,0.000601149061,0.99222354,0.00585013487,0.00192632473,0.10195906,8.71813671e-06,0,0.000592430925,3725860.23,21647.1798,0,3725541.68,21965.7369,3725541.68,318.557093,0,21647.1798,300208016,36521891.2,0.102758154,3754740.26
533,-15,282,trailing,91,2.94572098,0.0387107343,0.00012839363,0.0387681249,0.897237382,0.101995111,0.000573209007,0,0.101986489,0.00058183075,0.992447369,0.0056618911,0.00189073948,0.101986489,8.6217426e-06,0,0.000573209007,3725558.33,20937.5094,0,3725243.41,21252.4343,3725243.41,314.924947,0,20937.5094,300207253,36509139.2,0.102762618,3753592.91
534,-15,294,trailing,90,2.94570083,0.0386571219,0.00012793771,0.0387144652,0.897226563,0.10205388,0.000533110674,0,0.102045348,0.000541642419,0.992915597,0.00527025696,0.00181414581,0.102045348,8.53174575e-06,0,0.000533110674,3725065.4,19459.0556,0,3724753.98,19770.4726,3724753.98,311.416978,0,19459.0556,300205686,36483274.7,0.102773437,3751329.91
535,-15,306,trailing,88,2.94565044,0.0385277832,0.000126874081,0.0385850684,0.897197942,0.102188895,0.000453786371,0,0.102181436,0.000461245254,0.993962934,0.0044867317,0.00155033459,0.102181436,7.4588832e-06,0,0.000453786371,3723840.82,16536.3195,0,3723569.01,16808.1269,3723569.01,271.807361,0,16536.3195,300201927,36423065.1,0.102802058,3746184.98
536,-15,318,trailing,87,2.94550135,0.0382711912,0.000124597948,0.0383283228,0.897121114,0.102436366,0.000336288871,0,0.102431007,0.000341647895,0.995646542,0.00332087475,0.00103258329,0.102431007,5.35902439e-06,0,0.000336288871,3721148.87,12216.1787,0,3720954.19,12410.8529,3720954.19,194.674297,0,12216.1787,300194360,36308750.3,0.102878886,3737224.04
537,-15,330,trailing,85,2.94523074,0.0376789818,0.00012090215,0.0377358081,0.896810746,0.103015215,0.000131620097,0,0.103014145,0.000132689887,0.998303027,0.00128588861,0.000411084242,0.103014145,1.06979011e-06,0,0.000131620097,3713736.34,4744.95283,0,3713697.77,4783.51916,3713697.77,38.5663264,0,4744.95283,300173808,36032674.1,0.103189254,3720010.53
538,-15,342,trailing,79,2.94334771,0.0355638769,0.000112971715,0.0356196063,0.894900924,0.105099073,0,0,0.105099073,0,0.999999972,0,2.83655051e-08,0.105099073,0,0,0,3679342.13,0,0,3679342.13,0,3679342.13,0,0,0,300067558,34990628.2,0.105099076,3679342.23
539,-15,354,trailing,68,2.76574011,0.0124711857,4.32712792e-05,0.0124860082,0.873641292,0.126358703,0,0,0.126358703,0,0.999999959,0,4.08999988e-08,0.126358703,0,0,0,2551642.5,0,0,2551642.5,0,2551642.5,0,0,0,291236913,20161592.3,0.126358708,2551642.61
540,-21,6,leading,147,2.25462467e-05,38.9612859,0.00580256121,39.0002692,0.663223303,0.00768923104,0.251767452,0,0.0045714449,0.254885238,0.0135741129,0.756837515,0.229588372,0.0045714449,0.00311778614,0,0.251767452,934.66286,30603.5396,0,555.681023,30982.5215,555.681023,378.981838,0,30603.5396,1714.06602,121669.821,0.336776697,40936.8205
541,-21,18,leading,135,4.90356745e-05,33.8189732,0.00544061513,33.8557234,0.700758698,0.0101083531,0.220956384,0,0.00698867203,0.224076065,0.0233546371,0.74881396,0.227831403,0.00698867203,0.00311968112,0,0.220956384,2184.57839,47752.2435,0,1510.36491,48426.4569,1510.36491,674.213479,0,47752.2435,3663.3097,216231.19,0.299241302,64670.8789
542,-21,30,leading,130,7.66027035e-05,30.6944103,0.00508461966,30.7283886,0.722913061,0.0112576142,0.20341847,0,0.0081575083,0.206518576,0.0294402483,0.7453205,0.225239252,0.0081575083,0.00310010594,0,0.20341847,3270.81994,59101.7932,0,2370.10616,60002.507,2370.10616,900.713784,0,59101.7932,5541.63411,290657.952,0.277086939,80505.6442
543,-21,42,leading,125,9.5353005e-05,28.9296344,0.0047465503,28.9613609,0.736432135,0.0121405767,0.192153476,0,0.00904207546,0.195251977,0.0343064412,0.740803427,0.224890132,0.00904207546,0.00309850123,0,0.192153476,4176.73826,66106.8083,0,3110.75688,67172.7896,3110.75688,1065.98138,0,66106.8083,7069.752,344146.325,0.263567865,90675.5925
544,-21,54,leading,123,0.000114033914,27.8287933,0.00457383836,27.8593158,0.744356386,0.0122691142,0.185693287,0,0.00924489002,0.188717511,0.0361631957,0.73820546,0.225631344,0.00924489002,0.00302422418,0,0.185693287,4673.3483,70731.2193,0,3521.41078,71883.1569,3521.41078,1151.93752,0,70731.2193,8207.40885,381018.527,0.255643614,97375.5421
545,-21,66,leading,122,0.000121187666,27.2344724,0.00444805892,27.2636256,0.748946669,0.012393727,0.182225383,0,0.00940147274,0.185217637,0.0374481099,0.737762117,0.224789773,0.00940147274,0.00299225422,0,0.182225383,4986.99813,73324.0008,0,3782.9724,74528.0265,3782.9724,1204.02573,0,73324.0008,8901.0788,402495.852,0.251053331,101019.048
546,-21,78,leading,121,0.000126918915,26.8850572,0.00440069589,26.9135421,0.75203231,0.0123175228,0.179809112,0,0.00936553523,0.182761099,0.0377691756,0.737035938,0.225194886,0.00936553523,0.00295198753,0,0.179809112,5121.99114,74769.9594,0,3894.46721,75997.4833,3894.46721,1227.52393,0,74769.9594,9346.78078,415944.656,0.24796769,103112.317
547,-21,90,leading,120,0.000128550179,26.7886537,0.00438639267,26.8170805,0.75273431,0.0124244463,0.179263745,0,0.00949040624,0.182197785,0.0383814117,0.73685025,0.224768339,0.00949040624,0.00293404008,0,0.179263745,5207.98184,75142.369,0,3978.11396,76372.2368,3978.11396,1229.86788,0,75142.369,9459.32827,419287.152,0.24726569,103646.89
548,-21,102,leading,121,0.000126918915,26.8850572,0.00440069589,26.9135421,0.75203231,0.0123175228,0.179809112,0,0.00936553523,0.182761099,0.0377691756,0.737035938,0.225194886,0.00936553523,0.00295198753,0,0.179809112,5121.99114,74769.9594,0,3894.46721,75997.4833,3894.46721,1227.52393,0,74769.9594,9346.78078,415944.656,0.24796769,103112.317
549,-21,114,leading,122,0.000121187666,27.2344724,0.00444805892,27.2636256,0.748946669,0.012393727,0.182225383,0,0.00940147274,0.185217637,0.0374481099,0.737762117,0.224789773,0.00940147274,0.00299225422,0,0.182225383,4986.99813,73324.0008,0,3782.9724,74528.0265,3782.9724,1204.02573,0,73324.0008,8901.0788,402495.852,0.251053331,101019.048
550,-21,126,leading,123,0.000114033914,27.8287933,0.00457383836,27.8593158,0.744356386,0.0122691142,0.185693287,0,0.00924489002,0.188717511,0.0361631957,0.73820546,0.225631344,0.00924489002,0.00302422418,0,0.185693287,4673.3483,70731.2193,0,3521.41078,71883.1569,3521.41078,1151.93752,0,70731.2193,8207.40885,381018.527,0.255643614,97375.5421
551,-21,138,leading,125,9.5353005e-05,28.9296344,0.0047465503,28.9613609,0.736432135,0.0121405767,0.192153476,0,0.00904207546,0.195251977,0.0343064412,0.740803427,0.224890132,0.00904207546,0.00309850123,0,0.192153476,4176.73826,66106.8083,0,3110.75688,67172.7896,3110.75688,1065.98138,0,66106.8083,7069.752,344146.325,0.263567865,90675.5925
552,-21,150,leading,130,7.66027035e-05,30.6944103,0.00508461966,30.7283886,0.722913061,0.0112576142,0.20341847,0,0.0081575083,0.206518576,0.0294402483,0.7453205,0.225239252,0.0081575083,0.00310010594,0,0.20341847,3270.81994,59101.7932,0,2370.10616,60002.507,2370.10616,900.713784,0,59101.7932,5541.63411,290657.952,0.277086939,80505.6442
553,-21,162,leading,135,4.90356745e-05,33.8189732,0.00544061513,33.8557234,0.700758698,0.0101083531,0.220956384,0,0.00698867203,0.224076065,0.0233546371,0.74881396,0.227831403,0.00698867203,0.00311968112,0,0.220956384,2184.57839,47752.2435,0,1510.36491,48426.4569,1510.36491,674.213479,0,47752.2435,3663.3097,216231.19,0.299241302,64670.8789
554,-21,174,leading,147,2.25462467e-05,38.9612859,0.00580256121,39.0002692,0.663223303,0.00768923104,0.251767452,0,0.0045714449,0.254885238,0.0135741129,0.756837515,0.229588372,0.0045714449,0.00311778614,0,0.251767452,934.66286,30603.5396,0,555.681023,30982.5215,555.681023,378.981838,0,30603.5396,1714.06602,121669.821,0.336776697,40936.8205
555,-21,186,trailing,59,1.5396368,0.00272493885,1.88596056e-05,0.00272586357,0.864530005,0.135469984,0,0,0.135469984,0,0.999999916,0,8.35456133e-08,0.135469984,0,0,0,1177398.8,0,0,1177398.8,0,1177398.8,0,0,0,251906304,8659165.2,0.135469995,1177398.89
556,-21,198,trailing,70,2.7931769,0.0137669677,4.6604294e-05,0.0137846471,0.87457372,0.125426275,0,0,0.125426275,0,0.999999961,0,3.91141027e-08,0.125426275,0,0,0,2668148.64,0,0,2668148.64,0,2668148.64,0,0,0,292617912,21240594.8,0.12542628,2668148.74
557,-21,210,trailing,75,2.93803308,0.0321676558,0.000102442832,0.0322194038,0.891645185,0.108354812,0,0,0.108354812,0,0.999999971,0,2.89791286e-08,0.108354812,0,0,0,3601256.15,0,0,3601256.15,0,3601256.15,0,0,0,299780987,33218081.8,0.108354815,3601256.26
558,-21,222,trailing,80,2.94370908,0.0359062369,0.000113985237,0.0359622609,0.895250287,0.10474971,0,0,0.10474971,0,0.999999972,0,2.83225823e-08,0.10474971,0,0,0,3684945.1,0,0,3684945.1,0,3684945.1,0,0,0,300088009,35160877.4,0.104749713,3684945.21
559,-21,234,trailing,82,2.94479777,0.0369990408,0.000117463483,0.0370556598,0.896278823,0.10370503,1.2823073e-05,0,0.103705,1.28537126e-05,0.999844035,0.000123925635,3.20390014e-05,0.103705,3.06396489e-08,0,1.2823073e-05,3704754.87,458.091009,0,3704753.77,459.185579,3704753.77,1.09456974,0,458.091009,300145387,35706271.7,0.103721177,3705331.67
560,-21,246,trailing,83,2.94508211,0.0374508282,0.000119637236,0.0375075591,0.896665916,0.103232214,7.85616677e-05,0,0.103231902,7.88743223e-05,0.99901115,0.00076329435,0.00022555549,0.103231902,3.12654619e-07,0,7.85616677e-05,3710290.66,2823.60137,0,3710279.42,2834.83855,3710279.42,11.2371852,0,2823.60137,300164797,35923516.4,0.103334084,3713951.97
561,-21,258,trailing,84,2.94522456,0.0376599104,0.000120804055,0.0377167292,0.896798828,0.103033516,0.000127247134,0,0.103032603,0.000128159797,0.998366603,0.00124184439,0.000391552387,0.103032603,9.12662419e-07,0,0.000127247134,3713481.18,4586.176,0,3713448.29,4619.06971,3713448.29,32.8937112,0,4586.176,300173092,36023794.2,0.103201172,3719523.75
562,-21,270,trailing,86,2.94525429,0.0377364273,0.000121246514,0.0377932619,0.896855115,0.102953254,0.000145105314,0,0.10295195,0.000146408862,0.998129473,0.00141944859,0.000451078718,0.10295195,1.30354858e-06,0,0.000145105314,3714206.43,5234.9107,0,3714159.4,5281.93834,3714159.4,47.0276399,0,5234.9107,300175900,36058936.7,0.103144885,3721119.86
563,-21,282,trailing,84,2.94522456,0.0376599104,0.000120804055,0.0377167292,0.896798828,0.103033516,0.000127247134,0,0.103032603,0.000128159797,0.998366603,0.00124184439,0.000391552387,0.103032603,9.12662419e-07,0,0.000127247134,3713481.18,4586.176,0,3713448.29,4619.06971,3713448.29,32.8937112,0,4586.176,300173092,36023794.2,0.103201172,3719523.75
564,-21,294,trailing,83,2.94508211,0.0374508282,0.000119637236,0.0375075591,0.896665916,0.103232214,7.85616677e-05,0,0.103231902,7.88743223e-05,0.99901115,0.00076329435,0.00022555549,0.103231902,3.12654619e-07,0,7.85616677e-05,3710290.66,2823.60137,0,3710279.42,2834.83855,3710279.42,11.2371852,0,2823.60137,300164797,35923516.4,0.103334084,3713951.97
565,-21,306,trailing,82,2.94479777,0.0369990408,0.000117463483,0.0370556598,0.896278823,0.10370503,1.2823073e-05,0,0.103705,1.28537126e-05,0.999844035,0.000123925635,3.20390014e-05,0.103705,3.06396489e-08,0,1.2823073e-05,3704754.87,458.091009,0,3704753.77,459.185579,3704753.77,1.09456974,0,458.091009,300145387,35706271.7,0.103721177,3705331.67
566,-21,318,trailing,80,2.94370908,0.0359062369,0.000113985237,0.0359622609,0.895250287,0.10474971,0,0,0.10474971,0,0.999999972,0,2.83225823e-08,0.10474971,0,0,0,3684945.1,0,0,3684945.1,0,3684945.1,0,0,0,300088009,35160877.4,0.104749713,3684945.21
567,-21,330,trailing,75,2.93803308,0.0321676558,0.000102442832,0.0322194038,0.891645185,0.108354812,0,0,0.108354812,0,0.999999971,0,2.89791286e-08,0.108354812,0,0,0,3601256.15,0,0,3601256.15,0,3601256.15,0,0,0,299780987,33218081.8,0.108354815,3601256.26
568,-21,342,trailing,70,2.7931769,0.0137669677,4.6604294e-05,0.0137846471,0.87457372,0.125426275,0,0,0.125426275,0,0.999999961,0,3.91141027e-08,0.125426275,0,0,0,2668148.64,0,0,2668148.64,0,2668148.64,0,0,0,292617912,21240594.8,0.12542628,2668148.74
569,-21,354,trailing,59,1.5396368,0.00272493885,1.88596056e-05,0.00272586357,0.864530005,0.135469984,0,0,0.135469984,0,0.999999916,0,8.35456133e-08,0.135469984,0,0,0,1177398.8,0,0,1177398.8,0,1177398.8,0,0,0,251906304,8659165.2,0.135469995,1177398.89
570,-27,6,leading,155,1.03856813e-05,42.4470688,0.0061143118,42.4885606,0.633198078,0.00733596877,0.27543445,0,0.00438104509,0.278389374,0.0119438989,0.758963781,0.229092321,0.00438104509,0.00295492369,0,0.27543445,507.454199,19052.7485,0,303.051961,19257.1508,303.051961,204.402238,0,19052.7485,859.404226,69288.4809,0.366801922,25372.9509
571,-27,18,leading,144,2.56969083e-05,38.1330954,0.00589532387,38.1712319,0.669402492,0.00835299698,0.245903805,0,0.0052125719,0.24904423,0.015767124,0.75331551,0.230917366,0.0052125719,0.00314042509,0,0.245903805,1123.09815,33062.8766,0,700.853819,33485.1209,700.853819,422.244328,0,33062.8766,1949.84666,134569.545,0.330597508,44450.3272
572,-27,30,leading,138,4.23799099e-05,34.8285549,0.00563994361,34.8673072,0.693224811,0.00962650824,0.227155357,0,0.0064773188,0.230304546,0.0211142199,0.75072742,0.22815836,0.0064773188,0.00314918944,0,0.227155357,1864.89945,44005.7692,0,1254.82137,44615.8473,1254.82137,610.078079,0,44005.7692,3156.44003,193840.468,0.306775189,59430.1554
